ID,COMP1,COMP2,HVTYPE,KIJSRK,KIJTSRK,KIJTType,KIJPR,KIJTPR,KIJPCSAFT,HVALPHA,HVGIJ,HVGJI,CalcWij,W1,W2,W3,WSTYPE,KIJWS,NRTLALPHA,NRTLGIJ,NRTLGJI,GIJVISC,HVGIJT,HVGJIT,WSGIJT,WSGJIT,cpakij_SRK,cpakijT_SRK,cpakijx_SRK,cpakjix_SRK,cpakij_PR,KIJWSunifac,aijDesMath,bijDesMath,cpaAssosiationType,cpaBetaCross,cpaEpsCross,KIJWhitsonSoriede
7383,ethane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7384,propane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7385,c-propane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7386,i-butane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7387,n-butane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7388,"2,2-diomC3",MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7389,c-C4,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7390,i-pentane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7391,n-pentane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7392,c-pentane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7393,"2,2-dim-C4",MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7394,"2,3-dimC4",MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7395,2-m-C5,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7396,3-m-C5,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7397,n-hexane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7399,m-c-C5,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7400,benzene,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7401,c-hexane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7402,223-tm-C4,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7403,"3,3-dim-C5",MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7404,n-heptane,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7405,m-c-C6,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7406,et-c-C5,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7407,toluene,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7408,c-c7,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7409,11-dm-c-C6,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7410,c-c8,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7411,c-12-dmcC6,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7412,et-benzene,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7413,H3O+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7414,MDEA,MDEA+,Classic,1,0,0,1,0,0,0,0,0,1,-0.000603567,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7415,HCO3-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,1,-0.000216497,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,-0.00144,0,0,0,0,0
7416,OH-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7417,Na+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7418,Cl-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7419,Ca++,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7420,Li+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7421,Br-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7422,NH4+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7423,CO3--,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,-0.000274132,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7424,DEACOO-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7425,DEA,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7426,DEA+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7427,BEA,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7428,BEA+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7429,BEACOO-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7430,K+,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7431,HS-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,-0.000149475,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7432,S--,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7433,I-,MDEA+,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7434,Mg++,MDEA+,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,Ba++,MDEA+,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,Sr++,MDEA+,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,ethanol,nitrogen,HV,0.5,0,0,0.5,0,0,0.395,308,364,0,0,0,0,WS,0.5,0.395,1610,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,MEG,nitrogen,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,DEG,nitrogen,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,TEG,nitrogen,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.5,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,NaCl,nitrogen,HV,3.2,0,0,3.2,0,0,0.0105,94947,1773,0,0,0,0,WS,0.5,0.084,7623,5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,KCl,nitrogen,HV,5.24,0,0,5.24,0,0,0.0078,41212,2335,0,0,0,0,Classic,0.5,0.097,6733,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,CaCl2,nitrogen,Classic,2.29,0,0,2.29,0,0,0.0174,80541,2200,0,0,0,0,WS,0.5,0.055,8790,14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,HCOONa,nitrogen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7446,HCOOK,nitrogen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7447,HCOOCs,nitrogen,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7448,helium,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,hydrogen,nitrogen,Classic,0.0071,0,0,0.0071,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.0071,0,0.0071,0.0071,0.0071,0,0,0,0,0,0,0
7450,argon,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,oxygen,nitrogen,Classic,-0.0078,0,0,-0.0078,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,-0.0078,0,-0.0078,-0.0078,-0.0078,0,0,0,0,0,0,0
7452,CO2,nitrogen,Classic,-0.0171,0,0,-0.019997,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,H2S,nitrogen,Classic,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,c-propane,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,i-butane,nitrogen,Classic,0.13150001,0,0,0.094999,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7456,n-butane,nitrogen,Classic,0.1007,0,0,0.1007,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7457,"2,2-diomC3",nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7458,c-C4,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,i-pentane,nitrogen,Classic,0.093,0,0,0.094999,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7460,n-pentane,nitrogen,Classic,0.093598,0,0,0.1,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7461,c-pentane,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,"2,2-dim-C4",nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,"2,3-dimC4",nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,2-m-C5,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,3-m-C5,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,n-hexane,nitrogen,Classic,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7468,m-c-C5,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,benzene,nitrogen,Classic,0.2131,0,0,0.2131,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,c-hexane,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,223-tm-C4,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,"3,3-dim-C5",nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,n-heptane,nitrogen,Classic,0.142199993,0,0,0.142199993,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7474,m-c-C6,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,et-c-C5,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,toluene,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,c-c7,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,11-dm-c-C6,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,c-c8,nitrogen,Classic,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
7480,c-12-dmcC6,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,et-benzene,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,MDEA+,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,H3O+,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,MDEA,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,HCO3-,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,OH-,nitrogen,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,Na+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7488,Cl-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7489,Ca++,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7490,Li+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7491,Br-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7492,NH4+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7493,CO3--,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7494,DEACOO-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7495,DEA,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7496,DEA+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7497,BEA,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7498,BEA+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7499,BEACOO-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7500,K+,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7501,HS-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7502,S--,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7503,I-,nitrogen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7504,Mg++,nitrogen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,Ba++,nitrogen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,Sr++,nitrogen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,methanol,H2S,HV,0.5,0,0,0.5,0,0,0.395,965,45,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,ethanol,H2S,HV,0.5,0,0,0.5,0,0,0.395,965,45,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,DEG,H2S,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,TEG,H2S,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,NaCl,H2S,HV,0.8,0,0,0.8,0,0,-0.1379,1809.48,658.64,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,KCl,H2S,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7515,CaCl2,H2S,HV,0.5,0,0,0.5,0,0,-0.1872,-1646,1195,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7516,HCOONa,H2S,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7517,HCOOK,H2S,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7518,HCOOCs,H2S,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0
7519,helium,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,hydrogen,H2S,Classic,0.0831,0,0,0.0831,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.0831,0,0.0831,0.0831,0.0831,0,0,0,0,0,0,0
7522,Ar,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,oxygen,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7529,c-propane,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,i-butane,H2S,Classic,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,0,0,0,0,0,0,0
7531,n-butane,H2S,Classic,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,0,0,0,0,0,0,0
7532,"2,2-diomC3",H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,c-C4,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,i-pentane,H2S,Classic,0.0697,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,0,0,0,0,0,0,0
7535,n-pentane,H2S,Classic,0.0697,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,0,0,0,0,0,0,0
7536,c-pentane,H2S,Classic,0.0697,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,"2,2-dim-C4",H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,"2,3-dimC4",H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
